Legal entity,Project ID,Activity number,Activity name,Project date,Resource.Resource ID,Resource.Resource name,Description,Role ID,Hours,Line property,Cost price,Total cost amount,Sales currency,Sales price,Total sales amount,Description2,Invoice status,Transaction ID
301,30100628,301000011394,Development (Feature),2025-10-20 00:00:00,212676,Skyler Owen,,2073,6,H,90,540,EUR,0,0,"14200 14189 14089 14090 DMS
",Nonchargeable,TR690743031066
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-20 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR200516910915
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-20 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,Alignment MVP,Nonchargeable,TR342018842821
301,30100628,301000011398,Support (Internal),2025-10-20 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR335722394094
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-21 00:00:00,270284,Quinn Fisher,,2073,1.75,H,53,92.75,EUR,0,0,FF Daily Standup & Project status meeting & overige discussie / overleg Farm Frites intern team & Tom en Jules bunker frequentie issue besproken. Dit gaat jules verder op nemen met PLC team.,Nonchargeable,TR463626252764
301,30100628,301000011394,Development (Feature),2025-10-21 00:00:00,270284,Quinn Fisher,,2073,5.5,H,53,291.5,EUR,0,0,FEATURE 13665 – Logica herschreven en samen met Jan van Doorslaer het doorgenomen. De opzet lijkt nu goed. Ook nog met Tom netto uren verder besproken. Mijn zorgen besproken over mismatch in het registreren van downtimes / oee event en de berekeningen.,Nonchargeable,TR496558911170
301,30100628,301000011398,Support (Internal),2025-10-21 00:00:00,270284,Quinn Fisher,,2073,0.75,H,53,39.75,EUR,0,0,Samen met Jan van Doorslaer netto uren code bekijken en technisch bespreken. Dit ook met Tom Verboven gedaan en mijn vragen behandeld over de netto uren.,Nonchargeable,TR337484093561
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-21 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,,Nonchargeable,TR928715263798
301,30100628,301000011397,Documentation,2025-10-21 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,Starten met testplan en tool beschrijving,Nonchargeable,TR682476079929
301,30100628,301000011398,Support (Internal),2025-10-21 00:00:00,205695,Jamie Reed,,2071,2,H,85,170,EUR,0,0,,Nonchargeable,TR111378657364
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-21 00:00:00,205695,Jamie Reed,,2071,2,H,85,170,EUR,0,0,internal and external status meeting,Nonchargeable,TR834932134638
301,30100628,301000011393,Development (Bug),2025-10-21 00:00:00,212676,Skyler Owen,,2073,4,H,90,360,EUR,0,0,"14356 Planned load date wordt niet meer weergeven op MOM website
",Nonchargeable,TR591112361746
301,30100628,301000011393,Development (Bug),2025-10-21 00:00:00,212676,Skyler Owen,,2073,4,H,90,360,EUR,0,0,,Nonchargeable,TR777068369870
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-21 00:00:00,247052,Taylor Irving,,2040,0.5,H,89,44.5,EUR,0,0,,Nonchargeable,TR786845188370
301,30100628,301000011393,Development (Bug),2025-10-21 00:00:00,247052,Taylor Irving,,2040,2,H,89,178,EUR,0,0,"12461,12106,12316
",Nonchargeable,TR847495580988
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-21 00:00:00,245082,Kendall Davies,,2022,3,H,97.75,293.25,EUR,0,0,,Nonchargeable,TR455991199694
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-21 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,Project status meeting,Nonchargeable,TR521393732766
301,30100628,301000011402,Support (External),2025-10-21 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,meeting onterechte bunkers?,Nonchargeable,TR693807534890
301,30100628,301000011398,Support (Internal),2025-10-21 00:00:00,295647,Logan Bennett,,2071,6,H,85,510,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR412347096881
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-22 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,"Sprint Review, Retrospective & Sprint Planning. Tickets bijwerken, reistijd, overige besprekingen, etc.",Nonchargeable,TR511331141043
301,30100628,301000011394,Development (Feature),2025-10-22 00:00:00,270284,Quinn Fisher,,2073,3.5,H,53,185.5,EUR,0,0,"FEATURE 13665 – Code clean up van al het ontwikkelwerk. Ongebruikte methodes, klassen, etc. verwijderen. Refactoring.",Nonchargeable,TR982677236277
301,30100628,301000011398,Support (Internal),2025-10-22 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,Farm Frites testing framework / platform uitdenken met Ronny Vermeiren,Nonchargeable,TR591811274489
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-22 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,,Nonchargeable,TR149335450563
301,30100628,301000011397,Documentation,2025-10-22 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,Starten met testplan en tool beschrijving,Nonchargeable,TR313251689808
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-22 00:00:00,212676,Skyler Owen,,2073,3,H,90,270,EUR,0,0,"Refinement meeting + andere besprekingen
",Nonchargeable,TR664016448587
301,30100628,301000011393,Development (Bug),2025-10-22 00:00:00,212676,Skyler Owen,,2073,5,H,90,450,EUR,0,0,"14086 STO Olie Ontvangst in meerdere docks houdt niet de verzonden batch
",Nonchargeable,TR280800756169
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-22 00:00:00,245082,Kendall Davies,,2022,6,H,97.75,586.5,EUR,0,0,,Nonchargeable,TR691731897295
301,30100628,301000011402,Support (External),2025-10-22 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,CR doornemen,Nonchargeable,TR106585068877
301,30100628,301000011398,Support (Internal),2025-10-22 00:00:00,295647,Logan Bennett,,2071,5,H,85,425,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR171412133809
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-23 00:00:00,270284,Quinn Fisher,,2073,2.5,H,53,132.5,EUR,0,0,FF Daily Standup & Potato PLC Meeting,Nonchargeable,TR835344707156
301,30100628,301000011394,Development (Feature),2025-10-23 00:00:00,270284,Quinn Fisher,,2073,5,H,53,265,EUR,0,0,FEATURE 14319 – Refactoring DMS code voor Order Operation Actions. Toevoegen van twee kolommen. User Story uitwerken. Acceptatie criteria uitschrijven. Beginnen met het testen om alle acceptatie criteria af te werken.,Nonchargeable,TR953107268715
301,30100628,301000011398,Support (Internal),2025-10-23 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,Ronny Vermeiren geholpen met filtering vraag in UI,Nonchargeable,TR566800260802
301,30100628,301000011399,Analysis,2025-10-23 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,Jan helpen met Quality calculated column,Nonchargeable,TR215258303879
301,30100628,301000011394,Development (Feature),2025-10-23 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,"14578
14554",Nonchargeable,TR689293477076
301,30100628,301000011393,Development (Bug),2025-10-23 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,14199 Inbound 2a/b: STO Inbound mag niet geweigerd kunnen worden,Nonchargeable,TR872358594412
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-23 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,0,0,Support aps tickets,Nonchargeable,TR953587706127
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-23 00:00:00,245082,Kendall Davies,,2022,3,H,97.75,293.25,EUR,0,0,,Nonchargeable,TR810538935795
301,30100628,301000011402,Support (External),2025-10-23 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,PLC potato FFL analyse,Nonchargeable,TR920648508691
301,30100628,301000011398,Support (Internal),2025-10-23 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR270450259134
301,30100400,301000006674,Testing,2025-10-23 00:00:00,295647,Logan Bennett,,2071,1.5,H,85,127.5,EUR,0,0,Interface testen,Nonchargeable,TR602613191745
301,30100400,301000006656,Development,2025-10-24 00:00:00,205695,Jamie Reed,,2071,7,H,85,595,EUR,0,0,Checking product import for specific products,Nonchargeable,TR463856178696
301,30100400,301000006674,Testing,2025-10-24 00:00:00,295647,Logan Bennett,,2071,1.5,H,85,127.5,EUR,0,0,Interface testen,Nonchargeable,TR194652000998
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-24 00:00:00,270284,Quinn Fisher,,2073,0.75,H,53,39.75,EUR,0,0,"FF Daily Standup & Gesprek Florian Farm Frites, tickets en overige zaken",Nonchargeable,TR156149172748
301,30100628,301000011394,Development (Feature),2025-10-24 00:00:00,270284,Quinn Fisher,,2073,2.5,H,53,132.5,EUR,0,0,FEATURE 14319 – Volledig getest. Testresultaten leken goed. Tom Verboven en Jan Maes nog gevraagd in User Story ticket om testresultaten te controleren. Alvast Pull Request aangemaakt.,Nonchargeable,TR972642831598
301,30100628,301000011398,Support (Internal),2025-10-24 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,Hulp van Tom Verboven en Jan Maes bij inplannen operatie op snipperlijn. Probleem lag aan een script dat nog niet was uitgevoerd (vriezen -> bulk verpakken proces).,Nonchargeable,TR710967292671
301,30100628,301000011394,Development (Feature),2025-10-24 00:00:00,270284,Quinn Fisher,,2073,4.5,H,53,238.5,EUR,0,0,FEATURE 13384 – Nieuwe DMS tabel gemaakt voor ILP data. Development volledig afgerond. User Story volledig uitgewerkt + acceptatie criteria. Feature volledig getest. Testresultaten staan in User Story. Alvast PR gemaakt.,Nonchargeable,TR731662738976
301,30100628,301000011393,Development (Bug),2025-10-24 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,13926 Inbound 2b - SSCC met voorloop nul worden niet goed overgenomen,Nonchargeable,TR352636931294
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-24 00:00:00,247052,Taylor Irving,,2040,2,H,89,178,EUR,0,0,CR 14625 + bug,Nonchargeable,TR387380499077
301,30100628,301000011393,Development (Bug),2025-10-24 00:00:00,247052,Taylor Irving,,2040,1.5,H,89,133.5,EUR,0,0,14655,Nonchargeable,TR526952531755
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-24 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR793427304629
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-24 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Refinement meeting,Nonchargeable,TR574183493584
301,30100628,301000011402,Support (External),2025-10-24 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,FF/ CR14625 / Support for Separate Scheduling of Product Versions in Momentum,Nonchargeable,TR118538815076
301,30100628,301000011398,Support (Internal),2025-10-24 00:00:00,295647,Logan Bennett,,2071,4.5,H,85,382.5,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR840407272692
301,30100628,301000011394,Development (Feature),2025-10-27 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,13385 13673 Locatie toevoegen aan succesmelding,Nonchargeable,TR684623671634
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-27 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR804399972226
301,30100628,301000011402,Support (External),2025-10-27 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Potato PLC analyse,Nonchargeable,TR781698436219
301,30100628,301000011402,Support (External),2025-10-27 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,"issue Datacenter, bug BE",Nonchargeable,TR929200291511
301,30100628,301000011398,Support (Internal),2025-10-27 00:00:00,295647,Logan Bennett,,2071,2,H,85,170,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR743153962394
301,30100400,301000006674,Testing,2025-10-27 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,testen rafti voor test dag,Nonchargeable,TR868994639369
301,30100400,301000006674,Testing,2025-10-27 00:00:00,295647,Logan Bennett,,2071,2,H,85,170,EUR,0,0,Vb testen onsite,Nonchargeable,TR180952622657
301,30100400,301000006674,Testing,2025-10-28 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,,Nonchargeable,TR218123785264
301,30100400,301000006674,Testing,2025-10-28 00:00:00,205695,Jamie Reed,,2071,2,O,85,170,EUR,0,0,,Nonchargeable,TR964533265186
301,30100400,301000006674,Testing,2025-10-28 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,Testen onsite,Nonchargeable,TR433658308217
301,30100559,301000010283,Project Management,2025-10-28 00:00:00,282397,Jordan Palmer,,2023,2,H,94,188,EUR,0,0,,Nonchargeable,TR197094460985
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-28 00:00:00,270284,Quinn Fisher,,2073,1.5,H,53,79.5,EUR,0,0,FF Daily Standup & Potato Algemeen meeting,Nonchargeable,TR938727730921
301,30100628,301000011394,Development (Feature),2025-10-28 00:00:00,270284,Quinn Fisher,,2073,6.5,H,53,344.5,EUR,0,0,"FEATURE 13665 – Code documenteren en Wiki aanvullen met netto uren / partial confirmations, berekeningen, runtime jobs, configuratie parameters, etc. Dit ook ter voorbereiding van de meeting met Jan Maes en Tom Verboven over netto uren.",Nonchargeable,TR585016444179
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-28 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,Potato meeting,Nonchargeable,TR535429855743
301,30100628,301000011396,Testing,2025-10-28 00:00:00,216361,Harper Turner,,2075,3.5,H,91,318.5,EUR,0,0,testplan,Nonchargeable,TR829380461718
301,30100628,301000011394,Development (Feature),2025-10-28 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,"14590 Opzet DMS-tabel troubleshoot scanacties consumptie en opkap
",Nonchargeable,TR619823410074
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-28 00:00:00,245082,Kendall Davies,,2022,1,H,97.75,97.75,EUR,0,0,,Nonchargeable,TR684786956460
301,30100628,301000011402,Support (External),2025-10-28 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Potato analyse algemeen,Nonchargeable,TR246973204172
301,30100628,301000011398,Support (Internal),2025-10-28 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR532704013236
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-29 00:00:00,270284,Quinn Fisher,,2073,3,H,53,159,EUR,0,0,"1 uur Refinement Momentum Team & Netto Uren meeting met Jan Maes, Ronny Vermeiren en John Monster. En alles van de meeting uitwerken.",Nonchargeable,TR979595431349
301,30100628,301000011394,Development (Feature),2025-10-29 00:00:00,270284,Quinn Fisher,,2073,5,H,53,265,EUR,0,0,FEATURE 13665 - Wijzigingen en opmerkingen verwerken in de code + code documenteren + upgrade script aangepast + berekening netto uren aangepast + shift change wait time verwijderd,Nonchargeable,TR700648889018
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-29 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,Meetings,Nonchargeable,TR257342028083
301,30100628,301000011396,Testing,2025-10-29 00:00:00,216361,Harper Turner,,2075,5.5,H,91,500.5,EUR,0,0,testplan + scenario voor OPU2 uitwerken,Nonchargeable,TR844309485120
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-29 00:00:00,212676,Skyler Owen,,2073,1,H,90,90,EUR,0,0,Refinement,Nonchargeable,TR976024573886
301,30100628,301000011394,Development (Feature),2025-10-29 00:00:00,212676,Skyler Owen,,2073,7,H,90,630,EUR,0,0,"14590 Opzet DMS-tabel troubleshoot scanacties consumptie en opkap
",Nonchargeable,TR902588250581
301,30100628,301000011402,Support (External),2025-10-29 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,CR doornemen met Jan,Nonchargeable,TR510804776837
301,30100628,301000011398,Support (Internal),2025-10-29 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR705638278518
301,30100620,301000013042,MES Engineering,2025-10-29 00:00:00,272357,Morgan Edwards,,2072,2,H,79.94,159.88,EUR,0,0,,Nonchargeable,TR713642451391
301,30100400,301000006674,Testing,2025-10-29 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,,Nonchargeable,TR233751182333
301,30100400,301000006674,Testing,2025-10-29 00:00:00,205695,Jamie Reed,,2071,1,O,85,85,EUR,0,0,,Nonchargeable,TR104474381572
301,30100400,301000006674,Testing,2025-10-29 00:00:00,295647,Logan Bennett,,2071,6,H,85,510,EUR,0,0,Testen onsite,Nonchargeable,TR755294836639
301,30100400,301000006656,Development,2025-10-30 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,Wijzigingen na testen,Nonchargeable,TR690103087552
301,30100400,301000006674,Testing,2025-10-30 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Status meeting,Nonchargeable,TR435373066159
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-30 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,FF Daily Standup,Nonchargeable,TR921240923829
301,30100628,301000011393,Development (Bug),2025-10-30 00:00:00,270284,Quinn Fisher,,2073,7.75,H,53,410.75,EUR,0,0,BUG 14714 – OEE events verwerken na stoppen en herplannen van operatie. Ook extra knop toegevoegd om alle onverwerkte OEE events te verwerken + testen.,Nonchargeable,TR481074999209
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-30 00:00:00,212676,Skyler Owen,,2073,1,H,90,90,EUR,0,0,"Status meeting + call Ronny
",Nonchargeable,TR551880969324
301,30100628,301000011394,Development (Feature),2025-10-30 00:00:00,212676,Skyler Owen,,2073,7,H,90,630,EUR,0,0,"14590 Opzet DMS-tabel troubleshoot scanacties consumptie en opkap
",Nonchargeable,TR812559246621
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-30 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,Project status meeting,Nonchargeable,TR666297703682
301,30100628,301000011398,Support (Internal),2025-10-30 00:00:00,295647,Logan Bennett,,2071,5.5,H,85,467.5,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR276705499207
301,30100628,301000011393,Development (Bug),2025-10-31 00:00:00,270284,Quinn Fisher,,2073,7,H,53,371,EUR,0,0,BUG 14714 – Bug gefixt voor het verwerken van onverwerkte OEE events. Ticket uitgewerkt. Alles getest.,Nonchargeable,TR341308411304
301,30100628,301000011398,Support (Internal),2025-10-31 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,Thomas Smeken en Tom Verboven support en vragen omtrent OEE en andere zaken.,Nonchargeable,TR311538915196
301,30100628,301000011394,Development (Feature),2025-10-31 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,"14590 Opzet DMS-tabel troubleshoot scanacties consumptie en opkap
",Nonchargeable,TR298060795700
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-31 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Refinement meeting,Nonchargeable,TR979055156549
301,30100628,301000011398,Support (Internal),2025-10-31 00:00:00,295647,Logan Bennett,,2071,7,H,85,595,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR609163438516
